Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
25,91,7695.426722689076,629.8194039928811,9750.86788534147,629.8194039928811,79,0.0,LightGBM
25,92,38668.222100840336,4824.336476444613,40181.52750936511,3413.2343319741535,79,29.249662650197205,LightGBM
25,95,43947.798739495796,5518.651782545641,43709.632655579255,2866.3027981740447,79,48.06153910200368,LightGBM
26,2,27464.985042016808,3778.3774229837527,28073.029011614148,3190.444796396675,79,15.560452563862516,LightGBM
26,8,28445.755210084033,2120.0997304647467,29333.046598105513,2120.0997304647467,79,0.0,LightGBM
26,13,20948.400420168065,1760.066625251555,21878.625234345865,1760.066625251555,79,0.0,LightGBM
26,38,103948.92630252101,8925.314806315348,102202.16469052792,8925.314806315348,79,0.0,LightGBM
26,40,37231.17504201681,2087.2279823410727,37419.30701713601,2087.2279823410727,79,0.0,LightGBM
26,72,42590.3368907563,22251.729966924173,43947.68372550365,8417.946533244978,79,62.16947380829384,LightGBM
26,90,56987.783613445376,6026.640161052965,57345.52883324575,4691.443812272324,79,22.15490411074016,LightGBM
26,91,39176.612100840335,5175.597105573602,40503.06199075721,5175.597105573602,79,0.0,LightGBM
26,92,84698.51563025209,11252.902620725086,83555.77306197633,11047.47852480138,79,1.8255209597687783,LightGBM
26,95,70200.88991596639,8863.414659452501,69683.1681331159,6685.504682566728,79,24.571906658604913,LightGBM
27,2,79340.45445378151,8368.920601366448,76549.74253611694,6680.55323041027,79,20.17425485767552,LightGBM
27,8,41999.723361344535,3461.7379966158646,41764.295818481674,3250.4156919173474,79,6.104514694789209,LightGBM
27,13,52804.82495798319,4669.612608720545,52560.97794681306,4343.23135307622,79,6.989471782622925,LightGBM
27,38,39874.00957983193,4818.5071735363235,40165.42816539588,4818.5071735363235,79,0.0,LightGBM
27,40,70036.52739495799,4122.519341132227,68646.76628972121,4122.519341132227,79,0.0,LightGBM
27,72,69071.49050420168,48556.96873844578,65552.76671757003,16678.10516380259,79,65.65249932787212,LightGBM
27,90,96400.26596638656,7720.551960958694,94459.9158531003,7609.266536074169,79,1.4414179898959656,LightGBM
27,91,66453.38285714286,5570.109839289332,66244.30817720915,5570.109839289332,79,0.0,LightGBM
27,92,146016.97478991596,12841.94927527808,142432.53482783464,12841.94927527808,79,0.0,LightGBM
27,95,120193.03689075631,13718.982890229921,114754.03331528086,11054.01486474976,79,19.425405270955164,LightGBM
28,2,57800.77806722689,4191.767437987625,57795.73301190657,3748.0261700110295,79,10.586018297561516,LightGBM
28,8,33349.7743697479,1916.1935184540944,34463.50610469866,1916.1935184540944,79,0.0,LightGBM
28,13,38208.6343697479,3092.307591683618,38595.42545846721,2901.257986187599,79,6.178221274294426,LightGBM
28,38,49285.04672268907,6277.952010827339,50412.58259088529,6277.952010827339,79,0.0,LightGBM
28,40,45833.39546218487,4592.5855126430215,46626.266319908806,3232.1726117202206,79,29.621939475654678,LightGBM
28,72,55015.67949579832,41967.10691687984,55674.55456431381,18817.649114429605,79,55.16095700449428,LightGBM
28,90,65675.6581512605,10232.454306504455,68203.27162579347,10232.454306504455,79,0.0,LightGBM
28,91,57716.06386554622,13473.566226834371,57082.44181811003,13468.893912499661,79,0.034677636611191165,LightGBM
28,92,98769.44361344539,22900.96408736495,97299.91640971557,17455.28697031412,79,23.77924831581808,LightGBM
28,95,96592.80495798319,15816.294545701216,93877.60888974972,12502.10334480109,79,20.954283516431516,LightGBM
29,2,25238.35226890756,2944.9892515085257,26039.99195027762,2944.9892515085257,79,0.0,LightGBM
29,8,20592.35705882353,1629.667278531894,21736.594485099362,1629.667278531894,79,0.0,LightGBM
29,13,17844.365630252098,1240.182909900614,18943.298075121944,1240.182909900614,79,0.0,LightGBM
29,38,42821.464201680676,4680.571704977367,43249.48826681858,4680.571704977367,79,0.0,LightGBM
29,40,28532.709243697478,1967.5598499910693,29342.520787353857,1967.5598499910693,79,0.0,LightGBM
29,72,34553.94369747899,32501.483609699102,35273.44222979857,17131.9568357119,79,47.288692905700536,LightGBM
29,90,10877.862100840337,947.9366773127313,12620.785074566902,947.9366773127313,79,0.0,LightGBM
29,91,4677.044285714286,466.40603883161293,6565.173782607421,466.40603883161293,79,0.0,LightGBM
29,92,25123.268235294116,3152.1772426753037,26569.167059986168,3152.1772426753037,79,0.0,LightGBM
29,95,31024.45268907563,4201.428650175003,32653.01327134434,4201.428650175003,79,0.0,LightGBM
30,2,12942.014201680671,875.4130083580727,14253.837819819519,875.4130083580727,79,0.0,LightGBM
30,8,11577.18680672269,701.2965443919983,12994.302168696291,701.2965443919983,79,0.0,LightGBM
30,13,11255.030504201679,1068.4430644537888,12420.076898994907,1068.4430644537888,79,0.0,LightGBM
30,38,61596.64,5970.904749472611,61513.49327809299,5970.904749472611,79,0.0,LightGBM
30,40,23299.659663865546,1964.545781251251,24344.411408724052,1964.545781251251,79,0.0,LightGBM
30,72,64.1764406779661,39.39145467931923,2782.9672028038326,39.39145467931923,78,0.0,LightGBM
30,90,34265.54016806722,2347.542674019444,35296.94023303513,2347.542674019444,79,0.0,LightGBM
30,91,31360.62319327731,2318.0816544581626,31549.299121404496,2318.0816544581626,79,0.0,LightGBM
30,92,52753.08915966387,5787.774893148222,52227.86451834191,4243.672483009452,79,26.678688073489777,LightGBM
30,95,45163.38277310924,3476.335143324803,44024.558393687956,2141.6154347341094,79,38.39444856614583,LightGBM
31,2,58722.31470588235,3369.3260564215293,59183.26111156603,3067.9885022299454,79,8.943555748107867,LightGBM
31,8,25293.320840336135,1605.5867686024176,26394.755388314486,1605.5867686024176,79,0.0,LightGBM
31,13,42489.92075630253,2242.284854050367,43339.83019127943,1839.3270409195331,79,17.970857378042226,LightGBM
