Store,Dept,mu_demand,sigma_historical,mu_forecast,sigma_residual,n_oof_samples,sigma_reduction_pct,model
22,91,21258.668487394956,1993.118911201966,21258.668487394956,1993.118911201966,0,0.0,Historical Baseline
22,92,51475.61033613445,6200.543407206533,51475.61033613445,6200.543407206533,0,0.0,Historical Baseline
22,95,58021.24907563025,6594.2309455561635,58021.24907563025,6594.2309455561635,0,0.0,Historical Baseline
23,2,70055.36268907563,11852.824090158221,70055.36268907563,11852.824090158221,0,0.0,Historical Baseline
23,8,36248.293613445385,3613.2336935431504,36248.293613445385,3613.2336935431504,0,0.0,Historical Baseline
23,13,36992.52302521009,5319.463205709379,36992.52302521009,5319.463205709379,0,0.0,Historical Baseline
23,38,43978.912773109245,4843.590007691086,43978.912773109245,4843.590007691086,0,0.0,Historical Baseline
23,40,61071.399159663866,4933.753941547439,61071.399159663866,4933.753941547439,0,0.0,Historical Baseline
23,72,77760.23100840337,46176.593540604925,77760.23100840337,46176.593540604925,0,0.0,Historical Baseline
23,90,20706.48243697479,5544.356551145995,20706.48243697479,5544.356551145995,0,0.0,Historical Baseline
23,91,20459.159747899157,8932.805720917708,20459.159747899157,8932.805720917708,0,0.0,Historical Baseline
23,92,59616.87806722689,12025.162207542728,59616.87806722689,12025.162207542728,0,0.0,Historical Baseline
23,95,54146.30554621849,8502.286612408663,54146.30554621849,8502.286612408663,0,0.0,Historical Baseline
24,2,40945.38008403361,5442.359371482514,40945.38008403361,5442.359371482514,0,0.0,Historical Baseline
24,8,48816.27890756303,3241.8560286955167,48816.27890756303,3241.8560286955167,0,0.0,Historical Baseline
24,13,29330.76487394958,2952.80325289344,29330.76487394958,2952.80325289344,0,0.0,Historical Baseline
24,38,59427.070420168064,7409.576698289831,59427.070420168064,7409.576698289831,0,0.0,Historical Baseline
24,40,45193.24571428572,2753.4522146147833,45193.24571428572,2753.4522146147833,0,0.0,Historical Baseline
24,72,58504.70907563025,28407.03606852651,58504.70907563025,28407.03606852651,0,0.0,Historical Baseline
24,90,72682.59008403363,6657.749740406457,72682.59008403363,6657.749740406457,0,0.0,Historical Baseline
24,91,52228.40806722689,5282.033438943031,52228.40806722689,5282.033438943031,0,0.0,Historical Baseline
24,92,121336.0225210084,12368.419278536012,121336.0225210084,12368.419278536012,0,0.0,Historical Baseline
24,95,94061.20210084034,12351.529696178097,94061.20210084034,12351.529696178097,0,0.0,Historical Baseline
25,2,36998.259327731095,4482.347105064401,36998.259327731095,4482.347105064401,0,0.0,Historical Baseline
25,8,29786.95705882353,2594.6672045782975,29786.95705882353,2594.6672045782975,0,0.0,Historical Baseline
25,13,25338.050000000003,1911.3512773499062,25338.050000000003,1911.3512773499062,0,0.0,Historical Baseline
25,38,44742.46487394958,5236.208862697123,44742.46487394958,5236.208862697123,0,0.0,Historical Baseline
25,40,42002.13243697479,2307.3126479987936,42002.13243697479,2307.3126479987936,0,0.0,Historical Baseline
25,72,39258.07403361344,24390.92824231003,39258.07403361344,24390.92824231003,0,0.0,Historical Baseline
25,90,11843.411596638656,1181.0015421781159,11843.411596638656,1181.0015421781159,0,0.0,Historical Baseline
25,91,7695.426722689076,629.8194039928811,7695.426722689076,629.8194039928811,0,0.0,Historical Baseline
